[04-Feb-2024 12:36:46 UTC] PHP Warning:  rmdir(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed): Permission denied in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\file.cls.php on line 45
[04-Feb-2024 12:36:57 UTC] PHP Warning:  file_get_contents(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/plugins/litespeed-cache/litespeed-cache.php): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-includes\functions.php on line 6805
[04-Feb-2024 12:36:57 UTC] PHP Warning:  include_once(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/plugins/litespeed-cache/litespeed-cache.php): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-admin\includes\plugin.php on line 1257
[04-Feb-2024 12:36:57 UTC] PHP Warning:  include_once(): Failed opening 'C:\Users\Scradle\Local Sites\planty\app\public/wp-content/plugins/litespeed-cache/litespeed-cache.php' for inclusion (include_path='.:/usr/share/php:/www/wp-content/pear') in C:\Users\Scradle\Local Sites\planty\app\public\wp-admin\includes\plugin.php on line 1257
[04-Feb-2024 12:36:57 UTC] PHP Fatal error:  Uncaught TypeError: call_user_func_array(): Argument #1 ($callback) must be a valid callback, class "LiteSpeed\Activation" not found in C:\Users\Scradle\Local Sites\planty\app\public\wp-includes\class-wp-hook.php:324
Stack trace:
#0 C:\Users\Scradle\Local Sites\planty\app\public\wp-includes\class-wp-hook.php(348): WP_Hook->apply_filters('', Array)
#1 C:\Users\Scradle\Local Sites\planty\app\public\wp-includes\plugin.php(517): WP_Hook->do_action(Array)
#2 C:\Users\Scradle\Local Sites\planty\app\public\wp-admin\includes\plugin.php(1269): do_action('uninstall_lites...')
#3 C:\Users\Scradle\Local Sites\planty\app\public\wp-admin\includes\plugin.php(960): uninstall_plugin('litespeed-cache...')
#4 C:\Users\Scradle\Local Sites\planty\app\public\wp-admin\includes\ajax-actions.php(4748): delete_plugins(Array)
#5 C:\Users\Scradle\Local Sites\planty\app\public\wp-includes\class-wp-hook.php(324): wp_ajax_delete_plugin('')
#6 C:\Users\Scradle\Local Sites\planty\app\public\wp-includes\class-wp-hook.php(348): WP_Hook->apply_filters('', Array)
#7 C:\Users\Scradle\Local Sites\planty\app\public\wp-includes\plugin.php(517): WP_Hook->do_action(Array)
#8 C:\Users\Scradle\Local Sites\planty\app\public\wp-admin\admin-ajax.php(188): do_action('wp_ajax_delete-...')
#9 {main}
  thrown in C:\Users\Scradle\Local Sites\planty\app\public\wp-includes\class-wp-hook.php on line 324
[04-Feb-2024 12:40:07 UTC] PHP Warning:  file_get_contents(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/plugins/litespeed-cache/litespeed-cache.php): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-includes\functions.php on line 6805
[04-Feb-2024 13:04:44 UTC] PHP Warning:  md5_file(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/6b17895d5ea8c907d5f30eaf4e7b1d6a.css.tmp): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 130
[04-Feb-2024 13:04:44 UTC] PHP Warning:  rename(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/6b17895d5ea8c907d5f30eaf4e7b1d6a.css.tmp,C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/.css): Le fichier spécifié est introuvable (code: 2) in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 135
[04-Feb-2024 13:04:44 UTC] PHP Warning:  md5_file(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 130
[04-Feb-2024 13:04:44 UTC] PHP Warning:  rename(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp,C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/.css): Le fichier spécifié est introuvable (code: 2) in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 135
[04-Feb-2024 13:04:44 UTC] PHP Warning:  file_get_contents(C:\Users\Scradle\Local Sites\planty\app\public\wp-content/.litespeed_conf.dat): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\lib\guest.cls.php on line 34
[04-Feb-2024 13:04:44 UTC] PHP Warning:  Trying to access array offset on value of type bool in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\lib\guest.cls.php on line 130
[04-Feb-2024 13:04:44 UTC] PHP Warning:  Trying to access array offset on value of type bool in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\lib\guest.cls.php on line 141
[04-Feb-2024 13:04:54 UTC] PHP Warning:  md5_file(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/6b17895d5ea8c907d5f30eaf4e7b1d6a.css.tmp): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 130
[04-Feb-2024 13:04:54 UTC] PHP Warning:  rename(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/6b17895d5ea8c907d5f30eaf4e7b1d6a.css.tmp,C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/.css): Le fichier spécifié est introuvable (code: 2) in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 135
[04-Feb-2024 13:04:54 UTC] PHP Warning:  md5_file(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 130
[04-Feb-2024 13:04:54 UTC] PHP Warning:  rename(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp,C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/.css): Le fichier spécifié est introuvable (code: 2) in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 135
[04-Feb-2024 13:04:54 UTC] PHP Warning:  md5_file(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 130
[04-Feb-2024 13:04:54 UTC] PHP Warning:  rename(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp,C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/.css): Le fichier spécifié est introuvable (code: 2) in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 135
[04-Feb-2024 13:04:54 UTC] PHP Warning:  md5_file(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 130
[04-Feb-2024 13:04:54 UTC] PHP Warning:  rename(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp,C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/.css): Le fichier spécifié est introuvable (code: 2) in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 135
[04-Feb-2024 13:04:54 UTC] PHP Warning:  md5_file(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 130
[04-Feb-2024 13:04:54 UTC] PHP Warning:  rename(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp,C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/.css): Le fichier spécifié est introuvable (code: 2) in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 135
[04-Feb-2024 13:04:56 UTC] PHP Warning:  md5_file(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/6b17895d5ea8c907d5f30eaf4e7b1d6a.css.tmp): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 130
[04-Feb-2024 13:04:56 UTC] PHP Warning:  rename(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/6b17895d5ea8c907d5f30eaf4e7b1d6a.css.tmp,C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/.css): Le fichier spécifié est introuvable (code: 2) in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 135
[04-Feb-2024 13:04:56 UTC] PHP Warning:  md5_file(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 130
[04-Feb-2024 13:04:56 UTC] PHP Warning:  rename(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp,C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/.css): Le fichier spécifié est introuvable (code: 2) in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 135
[04-Feb-2024 13:04:56 UTC] PHP Warning:  md5_file(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 130
[04-Feb-2024 13:04:56 UTC] PHP Warning:  rename(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp,C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/.css): Le fichier spécifié est introuvable (code: 2) in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 135
[04-Feb-2024 13:04:56 UTC] PHP Warning:  md5_file(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 130
[04-Feb-2024 13:04:56 UTC] PHP Warning:  rename(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp,C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/.css): Le fichier spécifié est introuvable (code: 2) in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 135
[04-Feb-2024 13:04:56 UTC] PHP Warning:  md5_file(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 130
[04-Feb-2024 13:04:56 UTC] PHP Warning:  rename(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp,C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/.css): Le fichier spécifié est introuvable (code: 2) in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 135
[04-Feb-2024 13:04:58 UTC] PHP Warning:  md5_file(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/1223c7cd1c002be3fc546ad799eb5e5d.css.tmp): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 130
[04-Feb-2024 13:04:58 UTC] PHP Warning:  rename(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/1223c7cd1c002be3fc546ad799eb5e5d.css.tmp,C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/.css): Le fichier spécifié est introuvable (code: 2) in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 135
[04-Feb-2024 13:04:58 UTC] PHP Warning:  md5_file(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 130
[04-Feb-2024 13:04:58 UTC] PHP Warning:  rename(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp,C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/.css): Le fichier spécifié est introuvable (code: 2) in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 135
[04-Feb-2024 13:04:58 UTC] PHP Warning:  md5_file(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 130
[04-Feb-2024 13:04:58 UTC] PHP Warning:  rename(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp,C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/.css): Le fichier spécifié est introuvable (code: 2) in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 135
[04-Feb-2024 13:04:58 UTC] PHP Warning:  md5_file(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 130
[04-Feb-2024 13:04:58 UTC] PHP Warning:  rename(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp,C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/.css): Le fichier spécifié est introuvable (code: 2) in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 135
[04-Feb-2024 13:04:58 UTC] PHP Warning:  md5_file(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 130
[04-Feb-2024 13:04:58 UTC] PHP Warning:  rename(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/404.css.tmp,C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/.css): Le fichier spécifié est introuvable (code: 2) in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 135
[04-Feb-2024 13:04:59 UTC] PHP Warning:  md5_file(C:\Users\Scradle\Local Sites\planty\app\public/wp-content/litespeed/css/dbf53a1a2e1fe57d01096c10010b4c41.css.tmp): Failed to open stream: No such file or directory in C:\Users\Scradle\Local Sites\planty\app\public\wp-content\plugins\litespeed-cache\src\optimizer.cls.php on line 130
